,y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
407,0,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8
408,0,2,8,4,6,4,10,6,1,4,8,5,5,3,8,5,7,1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8
409,0,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,2,9,2,7,2,7,7,0,9,7,6,8,0,8,3,8
410,0,1,1,0,2,0,7,7,1,7,7,6,8,0,8,2,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
411,0,3,10,4,7,3,9,5,0,7,13,5,9,0,7,2,9,1,3,1,2,1,7,7,1,7,7,6,8,0,8,2,8
412,0,2,8,3,6,2,7,7,0,7,12,6,8,0,8,1,8,2,9,2,7,2,8,7,0,9,7,6,7,0,8,3,7
413,0,1,3,2,2,1,7,8,0,6,13,6,7,0,8,0,7,4,11,5,8,3,7,7,0,8,14,6,8,0,8,1,8
414,0,4,5,6,6,5,7,9,4,5,7,7,8,3,7,8,8,2,5,3,4,1,7,7,0,8,13,6,8,0,8,1,8
415,0,1,5,1,4,1,7,7,1,7,7,6,8,0,8,2,8,4,7,6,8,6,9,8,5,5,7,5,7,3,8,9,8
416,0,5,10,5,5,3,8,8,3,5,12,5,6,2,10,5,10,6,11,7,8,5,7,8,1,8,7,6,8,0,7,4,8
417,0,7,13,6,7,3,12,5,2,6,12,3,6,2,10,4,12,1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8
418,0,1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
419,0,1,6,0,8,0,7,7,4,4,7,6,8,0,8,0,8,4,7,6,8,6,8,8,5,6,7,5,8,3,9,8,9
420,0,7,13,5,8,3,10,4,5,4,13,3,9,3,8,4,9,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8
421,0,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,3,7,4,5,2,8,6,2,7,7,6,7,0,9,4,7
422,0,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,2,7,3,5,2,7,7,0,7,13,6,8,0,8,1,8
423,0,4,7,5,5,3,9,5,2,6,6,7,5,0,9,4,7,1,3,1,2,0,7,7,1,7,7,6,9,0,8,2,8
424,0,5,7,6,8,6,8,10,4,5,6,7,9,3,6,8,6,3,7,4,5,2,8,6,2,7,7,6,7,0,9,4,7
425,0,3,9,4,7,3,7,7,0,6,13,6,8,0,8,1,8,5,11,7,8,4,9,6,2,7,7,6,6,0,9,4,7
426,0,1,7,2,5,1,7,7,0,7,13,6,8,0,8,1,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
427,0,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8
428,0,1,3,2,2,0,7,7,1,7,13,6,8,0,8,1,8,3,8,4,6,2,7,9,0,8,14,6,6,0,9,1,7
429,0,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,1,3,1,2,0,7,7,2,6,7,6,8,0,8,2,8
430,0,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8
431,0,4,11,6,8,3,7,7,0,8,14,6,8,0,8,1,8,1,3,2,2,0,7,7,1,7,13,6,8,0,8,1,8
432,0,1,6,2,4,2,7,7,1,8,7,6,9,0,8,3,8,7,14,5,8,3,10,5,6,5,13,3,7,3,8,5,10
433,0,6,14,5,8,3,7,9,2,6,14,5,6,1,8,5,8,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8
434,0,5,9,6,6,4,5,7,3,7,7,6,12,0,8,4,9,7,14,6,8,4,10,6,4,6,14,3,6,2,8,6,10
435,0,1,6,0,8,1,7,7,4,4,7,6,8,0,8,0,8,6,10,7,8,4,8,4,1,6,7,7,8,1,10,4,8
436,0,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,1,7,2,5,1,7,7,0,8,7,6,8,0,8,3,8
437,0,2,8,3,6,2,8,7,0,7,13,6,8,0,8,1,8,2,5,4,4,2,7,7,0,8,13,6,8,0,8,1,8
438,0,1,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8
439,0,5,9,4,4,2,9,7,6,4,13,5,8,3,8,5,10,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
440,0,2,6,2,4,1,6,8,0,6,13,7,8,0,8,1,7,2,8,3,6,1,7,7,0,7,13,6,9,0,8,1,8
441,0,1,10,0,8,1,7,7,5,3,7,6,8,0,8,0,8,1,6,1,4,1,7,7,1,6,7,6,8,0,8,2,8
442,0,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,5,7,6,8,6,7,9,4,5,8,7,7,4,8,9,10
443,0,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,1,4,2,3,1,7,7,0,7,13,6,8,0,8,0,8
444,0,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,3,7,5,5,5,9,7,2,4,8,5,5,3,9,5,6
445,0,2,5,3,3,1,7,7,0,7,13,6,8,0,8,1,7,4,10,6,8,7,8,9,3,5,9,5,4,6,9,7,2
446,0,1,4,2,2,1,7,7,1,7,13,6,8,0,8,1,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
447,0,3,10,4,8,3,7,9,0,7,13,6,7,0,9,2,7,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
448,0,1,4,3,3,1,7,7,1,7,14,6,8,0,8,1,8,1,1,1,3,1,7,7,1,7,7,6,8,0,8,2,8
449,0,1,5,1,4,1,7,7,1,8,7,6,8,0,8,3,8,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
450,0,3,9,5,6,5,9,5,3,5,7,6,5,6,6,5,6,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
451,0,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,2,5,4,4,2,7,7,0,8,14,6,8,0,8,1,7
452,0,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8
453,0,4,11,7,8,8,10,7,2,5,9,4,4,4,9,7,5,3,7,5,5,4,12,5,1,6,8,4,5,2,8,4,8
454,0,4,10,5,8,2,7,7,0,9,14,6,8,0,8,1,8,4,7,5,5,3,8,4,2,6,7,7,7,1,10,4,7
455,0,6,10,8,8,5,9,5,2,6,6,7,6,0,10,4,7,2,9,3,7,3,7,7,0,7,7,6,8,0,8,3,8
456,0,1,5,0,6,0,7,7,4,4,7,6,8,0,8,0,8,6,14,5,8,3,7,9,2,6,14,5,6,1,8,5,8
457,0,3,11,4,9,2,7,8,0,8,13,6,7,0,8,1,7,6,8,8,9,7,7,8,4,7,6,8,7,4,8,11,9
458,0,6,9,8,7,4,6,7,2,7,7,6,11,0,8,4,8,5,10,6,8,4,7,8,1,7,7,6,8,0,8,4,8
459,0,5,9,6,6,4,5,7,3,7,7,6,12,0,8,4,9,3,9,4,6,3,7,7,0,7,13,6,8,0,8,1,8
460,0,3,8,4,6,2,7,8,0,8,14,6,6,0,8,1,7,1,5,2,3,1,7,7,0,7,13,6,8,0,8,1,7
461,0,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,2,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
462,0,2,10,2,7,2,7,7,0,8,7,6,8,0,8,3,8,2,2,2,4,2,7,7,1,8,7,6,8,0,8,3,8
463,0,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,1,5,2,3,1,7,7,0,7,13,6,8,0,8,1,8
464,0,2,7,3,5,2,7,7,0,7,13,6,8,0,8,1,8,3,9,4,7,3,7,7,0,7,13,6,8,0,8,1,8
465,0,0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8
466,0,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,1,6,0,8,0,7,7,4,4,7,6,8,0,8,0,8
467,0,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,1,6,1,4,1,7,7,0,7,7,6,9,0,8,3,8
468,0,1,3,2,2,0,7,7,1,7,13,6,8,0,8,1,8,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8
469,0,1,3,2,2,0,7,7,0,7,13,6,8,0,8,1,8,4,11,5,8,2,9,5,0,8,14,5,10,0,8,1,9
470,0,3,5,4,6,4,7,8,5,5,6,8,7,3,10,8,8,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8
471,0,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,1,1,1,1,1,7,7,2,7,7,6,8,0,8,2,8
472,0,4,8,5,6,3,6,6,2,7,7,6,10,0,9,4,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
473,0,3,7,4,5,2,9,6,0,7,13,5,9,0,8,1,8,3,9,4,6,3,7,7,0,7,13,6,8,0,8,1,8
474,0,1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8,1,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8
475,0,2,8,3,6,1,7,7,0,8,14,6,8,0,8,1,7,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
476,0,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
477,0,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,2,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8
478,0,3,8,5,6,3,8,6,2,7,7,6,7,0,9,4,7,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,8
479,0,1,3,1,1,0,8,7,1,7,13,6,8,0,8,0,8,1,9,1,6,1,7,7,0,8,7,6,8,0,8,3,8
480,0,2,4,3,3,1,7,7,0,7,13,6,8,0,8,1,7,2,6,4,4,2,7,7,0,8,13,6,8,0,8,1,7
481,0,3,8,4,6,2,5,9,0,7,13,7,7,0,8,1,7,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8
482,0,2,10,5,8,5,10,7,2,5,9,5,5,3,8,6,7,3,8,5,6,3,8,6,2,7,7,6,7,0,9,4,7
483,0,2,10,3,7,2,9,7,0,7,13,5,8,0,8,1,8,4,11,5,8,3,8,6,0,7,13,6,9,2,7,3,8
484,0,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8
485,0,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,4,9,5,6,3,8,6,1,6,7,6,7,0,9,4,7
486,0,1,3,2,2,1,7,7,1,6,13,6,8,0,8,0,8,1,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8
487,0,2,11,2,9,2,7,7,0,8,7,6,8,0,8,3,8,2,10,3,8,2,9,6,0,7,13,5,8,0,8,1,8
488,0,7,10,9,8,5,9,5,3,7,6,7,4,0,9,4,7,4,9,5,7,3,9,6,0,7,13,5,9,0,8,1,8
489,0,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,4,10,6,8,4,6,9,0,7,13,7,7,0,8,1,7
490,0,0,3,1,2,0,7,7,1,6,13,6,8,0,8,0,7,4,10,6,8,7,8,9,3,5,9,5,4,6,9,7,2
491,0,2,9,2,7,2,7,7,0,8,7,6,9,0,8,3,8,4,8,6,9,6,9,8,6,7,7,4,7,3,10,9,9
492,0,2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,4,10,7,8,8,10,8,1,6,9,5,5,3,8,7,6
493,0,5,7,6,5,3,7,6,2,7,7,6,8,0,9,4,8,1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8
494,0,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,2,7,3,5,1,7,6,0,8,14,7,10,0,8,1,8
495,0,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,1,4,2,3,1,7,7,0,6,13,6,8,0,8,0,8
496,0,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,1,9,1,6,2,7,7,0,7,7,6,8,0,8,3,8
497,0,5,11,6,9,4,9,5,2,5,6,7,5,1,10,4,7,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
498,0,2,9,2,7,2,8,7,0,9,7,6,7,0,8,3,7,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8
499,0,2,8,3,6,2,6,8,0,6,13,7,7,0,8,1,7,6,9,8,7,4,6,7,2,7,7,6,11,0,8,4,8
500,0,3,5,4,4,2,5,13,4,6,12,9,3,1,11,2,4,6,10,6,7,5,5,11,3,7,11,10,5,2,12,2,4
501,0,2,1,2,2,1,7,11,1,6,7,10,8,1,10,1,8,3,7,5,5,3,7,12,3,7,8,11,7,2,11,1,7
502,0,4,10,6,8,3,5,11,1,9,9,12,8,0,10,1,7,7,13,6,7,4,8,8,3,7,11,5,6,2,8,6,7
503,0,8,11,7,6,3,6,9,3,8,13,6,6,2,8,4,5,2,6,4,4,2,6,12,3,7,8,11,8,1,11,1,7
504,0,2,4,4,6,1,7,14,0,6,7,11,8,0,8,0,8,4,5,5,3,2,7,12,3,7,7,11,8,2,11,1,8
505,0,6,9,6,7,2,5,13,3,9,12,9,3,0,10,2,4,5,7,7,6,6,5,8,3,8,7,7,9,3,7,7,5
506,0,2,5,4,7,1,5,14,1,6,9,11,7,0,8,0,8,3,10,5,7,1,7,15,0,6,7,11,8,0,8,0,8
507,0,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5,4,9,5,7,3,5,14,1,6,9,10,7,0,8,0,8
508,0,5,6,5,4,2,5,12,3,8,12,9,4,1,11,2,4,4,6,4,4,2,6,11,2,9,11,9,4,0,10,3,5
509,0,3,5,4,4,3,9,12,4,5,5,11,9,2,12,1,8,6,11,8,8,7,7,7,7,7,5,9,10,6,7,9,4
510,0,2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5,4,7,5,5,4,7,8,7,7,7,8,9,3,10,5,8
511,0,5,8,5,6,3,4,13,5,5,12,9,4,2,12,1,5,9,11,7,6,3,5,9,3,9,13,7,5,2,10,3,5
512,0,5,6,5,4,3,6,11,3,6,11,9,5,2,12,2,4,4,10,6,8,5,7,11,2,7,7,11,8,1,12,1,7
513,0,3,4,4,2,2,5,12,3,6,11,9,4,2,11,2,5,2,4,3,5,1,5,14,1,6,9,11,7,0,8,0,8
514,0,4,5,6,4,5,7,9,4,8,7,7,8,3,10,7,7,5,9,7,6,8,6,7,3,6,7,6,10,5,9,5,7
515,0,3,3,3,2,1,5,11,2,6,11,9,5,1,10,2,5,7,12,6,7,3,6,10,3,6,12,8,6,2,9,4,5
516,0,5,10,7,8,7,7,6,7,7,6,8,9,4,9,8,6,5,9,5,7,4,5,11,2,7,11,10,5,1,12,2,4
517,0,3,6,4,8,1,10,14,0,6,5,11,9,0,8,0,8,6,9,6,7,3,5,11,2,10,12,9,4,0,10,3,4
518,0,2,6,3,4,2,9,11,3,7,5,11,8,2,11,1,8,2,6,3,4,2,7,12,2,7,7,11,8,1,11,1,8
519,0,3,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8,5,10,7,8,8,8,8,5,6,6,7,9,7,7,8,3
520,0,1,6,2,4,1,7,13,0,4,7,10,8,0,8,0,8,6,10,6,7,5,5,11,3,7,11,10,5,2,12,2,4
521,0,4,7,4,5,2,6,11,4,5,11,9,4,2,12,2,5,6,11,6,8,4,4,12,3,7,12,10,4,1,11,2,4
522,0,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8,4,11,5,8,2,5,15,1,6,9,11,7,0,8,0,8
523,0,5,10,7,7,6,6,7,7,7,7,10,9,4,6,8,7,4,11,6,8,2,8,15,1,6,7,11,8,0,8,0,8
524,0,9,13,8,7,4,8,6,4,10,13,5,7,2,9,6,6,3,4,3,3,1,5,11,3,7,11,9,5,1,11,2,5
525,0,2,3,3,4,1,7,14,0,6,7,11,8,0,8,0,8,2,3,3,1,1,5,12,2,7,11,9,4,0,9,1,5
526,0,4,8,6,6,5,6,8,7,7,8,7,8,3,10,6,9,5,5,5,4,2,5,11,3,7,12,9,4,1,11,2,4
527,0,4,8,5,6,3,7,10,1,8,11,9,5,1,10,3,5,2,7,4,5,2,7,13,0,5,7,10,8,0,8,0,8
528,0,7,9,8,8,8,6,8,3,9,8,7,9,3,8,8,6,3,6,5,8,2,5,15,1,6,9,11,7,0,8,0,8
529,0,6,10,6,6,2,6,9,3,8,13,6,5,2,9,4,5,5,7,5,5,3,6,11,3,7,11,9,4,2,12,2,4
530,0,4,10,6,8,8,8,7,5,6,7,6,8,7,6,7,7,6,10,5,6,2,5,11,2,7,12,7,5,2,9,4,4
531,0,4,8,5,6,3,6,11,3,7,9,11,7,5,12,1,7,6,14,6,8,4,9,7,3,7,12,5,6,2,8,6,6
532,0,4,6,6,8,2,6,15,1,6,9,11,7,0,8,0,8,5,7,6,5,3,4,13,4,5,12,9,4,2,12,2,5
533,0,3,4,3,3,1,5,12,3,6,11,9,4,1,11,2,5,4,6,4,4,2,5,11,2,7,11,9,5,1,10,2,5
534,0,2,1,3,2,1,7,12,2,6,7,11,8,1,11,1,8,7,10,6,5,2,4,12,3,7,12,8,4,2,8,3,3
535,0,1,1,2,1,0,8,14,1,5,6,10,8,0,8,0,8,5,6,7,5,5,5,7,3,8,7,6,10,3,7,7,5
536,0,4,5,5,4,2,6,11,2,8,11,9,5,1,11,3,4,7,10,6,5,2,4,12,3,7,12,8,4,2,8,3,3
537,0,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4,5,10,5,5,2,6,9,2,7,12,7,5,2,10,3,5
538,0,8,11,7,6,3,5,10,3,9,13,7,5,2,9,3,4,7,12,6,6,4,5,11,2,7,12,7,5,2,9,5,4
539,0,4,9,5,7,5,7,11,4,6,7,11,8,2,12,1,7,2,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8
540,0,2,6,4,4,2,5,13,0,5,9,10,7,0,8,0,8,2,7,3,5,2,9,12,0,5,6,10,8,0,8,0,8
541,0,2,7,4,4,1,7,15,1,5,7,11,8,0,8,0,8,8,10,8,8,6,7,10,2,8,11,9,5,3,10,5,4
542,0,2,1,2,2,0,7,14,1,5,7,11,8,0,8,0,8,5,9,5,6,4,6,12,4,5,11,9,5,3,12,2,4
543,0,3,4,4,3,1,6,11,2,8,11,9,5,1,10,2,5,4,8,5,6,5,8,11,3,6,6,11,8,3,12,1,7
544,0,3,9,4,6,1,7,14,0,6,7,11,8,0,8,0,8,7,13,6,8,4,7,8,2,7,12,6,7,3,8,5,5
545,0,3,3,4,2,1,5,11,2,7,11,9,5,1,10,2,5,3,6,4,4,3,6,11,3,5,11,8,5,3,12,2,5
546,0,1,0,2,0,0,7,15,2,4,7,10,8,0,8,0,8,7,10,6,5,2,4,12,3,6,13,8,4,2,9,3,4
547,0,2,1,2,1,0,8,15,2,4,6,10,8,0,8,0,8,7,9,8,8,9,7,9,5,8,7,7,8,5,10,11,7
548,0,2,1,2,1,0,8,15,1,4,6,10,8,0,8,0,8,6,13,5,7,2,6,9,3,7,13,6,6,2,8,4,4
549,0,4,10,5,8,4,5,12,4,7,9,12,7,2,12,1,7,4,11,5,8,2,7,15,1,6,8,11,8,0,8,0,8
550,0,8,11,8,8,6,7,11,4,8,11,9,4,6,12,6,5,3,11,4,8,1,6,14,0,6,8,11,8,0,8,0,8
551,0,7,15,6,8,4,6,10,2,6,12,7,6,3,9,5,5,2,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8
552,0,4,9,4,4,1,6,10,2,7,12,7,5,1,10,3,5,4,5,5,4,2,5,12,3,7,11,10,4,1,11,2,4
553,0,6,7,6,5,3,4,13,4,6,12,9,4,1,11,2,4,2,8,4,5,1,8,15,1,6,6,11,8,0,8,0,8
554,0,3,5,4,4,2,5,13,4,6,12,9,3,1,11,2,4,4,10,6,8,3,5,11,1,9,9,12,8,0,10,1,7
555,0,5,8,7,7,7,7,9,4,8,7,7,8,3,10,8,6,6,11,8,8,9,5,8,3,7,7,6,10,5,8,7,8
556,0,10,14,8,8,3,4,12,3,8,12,8,4,2,9,3,4,2,4,4,6,1,7,14,0,6,7,11,8,0,8,0,8
557,0,5,10,7,8,6,7,7,7,6,5,10,10,5,6,9,7,2,4,3,3,1,7,11,2,7,6,11,8,1,10,1,8
558,0,3,7,4,5,3,7,11,1,8,7,11,8,0,10,1,8,6,10,8,8,9,6,7,4,6,7,7,10,7,7,7,6
559,0,8,12,7,7,2,5,11,3,7,13,7,4,2,8,4,4,2,7,4,4,1,8,15,1,5,6,11,8,0,8,0,8
560,0,3,8,4,6,3,5,11,2,7,8,11,8,2,11,1,7,7,13,6,7,4,8,8,3,7,11,5,6,2,8,6,7
561,0,4,10,5,7,3,8,14,1,5,6,10,9,0,8,0,8,2,4,3,3,2,7,12,3,6,7,11,9,2,11,1,8
562,0,7,9,6,5,2,7,8,3,8,13,6,7,2,8,5,5,5,7,5,5,3,7,11,3,8,11,9,4,2,12,3,5
563,0,4,5,5,5,5,7,9,4,7,7,8,8,3,10,6,7,2,3,3,5,1,9,14,0,6,5,11,8,0,8,0,8
564,0,6,11,6,8,5,6,11,3,7,11,9,5,2,12,2,4,3,4,3,3,1,5,12,3,6,11,9,5,1,11,1,5
565,0,5,9,7,8,8,7,7,4,8,7,6,9,5,4,11,5,2,8,4,6,2,6,11,3,7,8,11,7,2,11,1,7
566,0,5,10,7,7,8,6,7,3,6,7,7,10,5,8,5,6,5,9,6,7,4,6,9,0,8,10,9,5,0,9,3,4
567,0,4,8,6,6,4,9,11,2,7,6,11,8,1,11,1,8,5,8,7,6,7,7,8,4,7,8,6,9,5,8,5,6
568,0,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8,6,8,6,6,3,4,12,3,7,12,10,5,1,11,1,5
569,0,3,8,4,6,3,5,11,2,7,8,11,8,2,11,1,7,3,4,4,2,1,5,13,3,6,12,9,3,1,10,1,5
570,0,6,11,6,8,4,3,13,4,6,12,10,4,1,11,1,4,2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5
571,0,9,15,8,8,3,7,8,3,9,13,5,6,2,8,5,5,3,7,4,5,2,6,14,1,5,8,10,7,0,8,0,8
572,0,2,8,4,6,2,8,11,2,9,6,11,7,1,11,1,7,3,9,5,6,4,8,11,2,7,6,11,7,2,12,1,7
573,0,2,9,3,6,1,7,14,0,6,7,11,8,0,8,0,8,4,8,6,6,5,6,8,7,7,8,7,8,3,10,6,9
574,0,3,3,4,2,2,6,11,3,7,11,9,5,1,11,3,4,5,6,7,5,5,5,7,3,8,7,6,10,3,7,7,5
575,0,1,0,2,0,0,7,14,1,4,7,10,8,0,8,0,8,2,6,3,4,1,7,12,0,5,7,10,8,0,8,0,8
576,0,3,3,3,2,1,5,11,2,6,11,9,5,1,10,2,5,2,7,4,5,2,6,12,3,7,8,11,7,1,11,1,7
577,0,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8,4,5,6,4,5,8,9,5,7,7,7,8,3,10,7,7
578,0,4,10,5,8,4,7,12,5,6,7,11,8,3,12,1,7,5,8,6,6,7,5,7,3,6,7,6,9,5,8,5,7
579,0,6,11,6,8,5,4,13,6,4,12,9,4,2,12,1,5,7,10,6,5,2,5,10,3,8,13,7,5,2,8,4,4
580,0,3,4,4,3,2,7,12,4,6,7,11,8,2,11,1,7,3,7,4,5,3,7,12,3,7,7,11,8,2,11,1,8
581,0,2,7,3,5,1,6,14,0,6,8,11,8,0,8,0,8,5,9,6,6,5,6,7,7,7,8,9,8,3,9,6,9
582,0,5,8,5,6,3,7,10,2,9,11,9,5,1,11,3,4,10,14,8,8,4,7,8,3,10,13,6,6,2,9,5,5
583,0,6,8,6,6,3,4,12,2,9,12,9,5,0,10,2,4,3,9,5,6,3,7,12,2,8,7,12,8,1,11,1,8
584,0,2,3,2,1,1,5,12,2,5,11,9,5,1,10,1,5,2,4,4,6,1,7,14,0,6,8,11,8,0,8,0,8
585,0,2,4,3,5,1,5,14,1,6,9,11,7,0,8,0,8,5,10,6,8,4,7,9,0,8,11,9,6,1,10,3,4
586,0,4,9,6,7,4,8,10,1,8,6,11,7,0,10,1,7,2,1,2,2,1,8,11,3,5,7,10,7,2,11,1,7
587,0,7,10,6,5,3,8,9,2,7,11,7,7,2,9,4,6,4,11,5,8,2,5,15,1,6,9,11,7,0,8,0,8
588,0,2,3,3,2,1,6,11,2,7,11,9,5,1,10,2,5,4,9,6,7,5,6,11,2,7,8,11,8,1,12,1,8
589,0,5,10,5,7,4,4,12,3,5,11,10,5,2,13,2,4,2,3,3,2,1,6,11,2,7,11,9,5,1,10,2,5
590,0,5,6,7,6,6,8,10,5,8,7,6,8,3,10,7,7,1,0,1,1,0,8,13,1,5,6,10,8,0,8,0,8
591,0,5,10,5,5,3,7,9,2,6,11,6,7,2,9,4,6,3,9,4,6,1,7,15,0,6,7,11,8,0,8,0,8
592,0,6,7,6,5,4,6,10,1,10,11,9,5,0,10,3,4,4,9,4,4,2,5,10,2,6,11,8,6,2,9,4,3
593,0,3,4,4,6,1,7,15,1,6,7,11,8,0,8,0,8,2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5
594,0,2,3,3,1,1,7,11,2,6,7,11,8,1,10,1,7,6,7,6,5,4,6,10,1,10,11,9,5,0,10,3,4
595,0,1,6,2,4,1,7,13,0,4,7,10,8,0,8,0,8,2,6,4,4,2,6,12,3,7,8,11,8,1,11,1,7
596,0,2,6,4,4,2,9,11,1,7,5,11,7,1,10,1,8,8,11,7,6,3,6,9,3,8,13,6,6,2,8,4,5
597,0,5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8,8,12,7,7,2,5,11,3,7,13,7,4,2,8,4,4
598,0,2,3,3,2,1,7,11,3,6,7,11,8,2,11,1,8,5,6,5,4,2,6,10,2,9,11,9,4,1,10,3,4
599,0,6,8,6,6,3,5,14,5,6,12,9,2,2,12,2,4,7,9,7,7,5,5,12,4,6,11,9,4,2,12,2,4
600,0,7,12,6,7,4,9,8,3,7,11,5,6,2,8,6,7,2,9,4,7,2,7,13,0,5,7,10,8,0,8,0,8
601,0,6,11,6,8,5,4,13,6,4,12,9,4,2,12,1,5,1,1,2,2,1,7,12,3,6,7,10,9,1,11,1,8
602,0,4,11,6,8,5,7,11,3,6,7,11,8,2,12,1,8,2,8,4,6,3,7,12,3,6,7,11,8,2,12,1,8
603,0,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4,4,10,5,8,4,7,12,5,6,7,11,8,3,12,1,7
604,0,3,5,4,4,3,9,12,4,5,5,11,9,2,12,1,8,5,10,6,8,5,6,10,1,8,11,9,6,1,10,3,4
605,0,7,9,6,4,2,6,9,3,8,13,6,7,2,8,5,5,4,7,5,5,5,6,8,3,5,7,6,9,5,9,4,8
606,0,5,6,6,5,5,6,8,4,8,8,7,9,3,8,6,6,4,10,5,7,3,5,14,1,5,9,10,7,0,8,0,8
607,0,3,7,4,4,1,8,15,1,5,6,11,9,0,8,0,8,6,11,6,6,3,6,10,2,7,12,7,6,2,9,5,4
608,0,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8,2,3,3,4,1,8,14,0,6,6,11,8,0,8,0,8
609,0,3,8,5,6,4,6,11,2,7,8,11,8,2,12,1,7,5,8,6,6,3,4,13,4,6,12,10,4,2,11,2,4
610,0,4,8,6,6,4,6,7,7,7,8,9,8,3,10,5,9,4,5,5,4,2,5,12,3,8,11,9,4,1,11,2,4
